"exp_name","cue_pred","subj","cond","block","trial","cue_delay","targ_right","cue_valid","targ_soa","shutter_dur","trial_start","trial_end","cue_rt","corr_resp","rt","block_date","block_time","block_order","Cond","CondFull","CuePred","CuePredFull","CueValid","cue_valid_c","cue_pred_c","RT"
"eb3",1,2,"a",1,27,0.445,0,0,0.9,0.144693306634211,171.532680988312,173.552622079849,0.469983100891113,1,0.289990186691284,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,289.990186691284
"eb3",1,2,"a",1,28,0.31,0,1,0.9,0.197073809394416,174.392555952072,176.65247297287,0.659976959228516,1,0.370002031326294,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,370.002031326294
"eb3",1,2,"a",1,29,0.374,1,1,0.9,0.139755548347747,177.492418050766,179.672322034836,0.659871101379395,1,0.369983911514282,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,369.983911514282
"eb3",1,2,"a",1,30,0.452,0,1,0.9,0.165858073249537,180.51228094101,182.562236070633,0.479984998703003,1,0.309973001480103,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,309.973001480103
"eb3",1,2,"a",1,31,0.428,1,1,0.9,0.171851272972909,183.402184963226,194.251716136932,0.349950075149536,1,0.490015029907227,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,490.015029907227
"eb3",1,2,"a",1,32,0.328,1,1,0.9,0.133678031340159,195.091653108597,197.141621112823,0.490007877349854,1,0.429939031600952,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,429.939031600952
"eb3",1,2,"a",1,33,0.484,1,1,0.9,0.126956145241061,197.981586933136,200.141495943069,0.36995792388916,1,0.299998044967651,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,299.998044967651
"eb3",1,2,"a",1,34,0.493,0,0,0.9,0.128184622751545,200.981464147568,203.271343946457,0.429937124252319,1,0.319965839385986,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,319.965839385986
"eb3",1,2,"a",1,35,0.394,0,1,0.9,0.195278519457878,204.111294984818,206.221230983734,0.410009145736694,1,0.299992084503174,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,299.992084503174
"eb3",1,2,"a",1,36,0.499,0,1,0.9,0.128506795374017,207.061315059662,209.211097955704,0.229959011077881,1,0.290140867233276,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,290.140867233276
"eb3",1,2,"a",1,37,0.455,0,1,0.9,0.188432169847005,210.051074028015,212.180987119675,0.389966011047363,1,0.299978971481323,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,299.978971481323
"eb3",1,2,"a",1,38,0.388,1,1,0.9,0.133421824263737,213.020919084549,215.150849103928,0.419970035552979,1,0.349961042404175,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,349.961042404175
"eb3",1,2,"a",1,39,0.39,1,0,0.9,0.138053068049124,215.990797996521,218.13072013855,0.429911136627197,1,0.449980020523071,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,449.980020523071
"eb3",1,2,"a",1,40,0.419,1,1,0.9,0.131551487361846,218.970709085464,221.060667991638,0.610005855560303,1,0.369943141937256,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,369.943141937256
"eb3",1,2,"a",1,41,0.435,0,0,0.9,0.206549992056152,221.90060710907,224.000471115112,0.449963092803955,1,0.309995174407959,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,309.995174407959
"eb3",1,2,"a",1,42,0.491,1,1,0.9,0.131698808934012,224.840425014496,227.020359039307,0.400033950805664,1,0.390130043029785,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,390.130043029785
"eb3",1,2,"a",1,43,0.35,0,1,0.9,0.16730189845562,227.860332965851,229.870237112045,0.649956941604614,1,0.350003957748413,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,350.003957748413
"eb3",1,2,"a",1,44,0.32,1,1,0.9,0.153521384459254,230.710212945938,232.67009305954,0.469996929168701,1,0.320004940032959,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,320.004940032959
"eb3",1,2,"a",1,45,0.406,1,1,0.9,0.144568323249781,233.510143041611,235.461233139038,0.440023899078369,1,0.290162086486816,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,290.162086486816
"eb3",1,2,"a",1,46,0.385,1,0,0.9,0.203773416002461,236.299992084503,238.299859046936,0.430113077163696,1,0.34006404876709,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,340.06404876709
"eb3",1,2,"a",1,48,0.491,0,1,0.9,0.152857609036437,243.01972413063,245.099586009979,0.31995415687561,1,0.289783000946045,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,289.783000946045
"eb3",1,2,"a",1,49,0.458,0,1,0.9,0.123641432445037,245.939604043961,247.949494123459,0.469809055328369,1,0.319993019104004,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,319.993019104004
"eb3",1,2,"a",1,50,0.334,1,0,0.9,0.163865365995922,248.789483070374,250.749390125275,0.339800119400024,1,0.340090036392212,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,340.090036392212
"eb3",1,2,"a",1,51,0.39,0,0,0.9,0.178890323092546,251.589520931244,253.529292106628,0.439946889877319,1,0.290131092071533,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,290.131092071533
"eb3",1,2,"a",1,52,0.367,1,1,0.9,0.156307671982126,254.369248151779,256.249235153198,0.409916877746582,1,0.28987717628479,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,289.87717628479
"eb3",1,2,"a",1,53,0.338,1,1,0.9,0.197436255426968,257.069133043289,258.899080991745,0.469892978668213,1,0.309892892837524,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,309.892892837524
"eb3",1,2,"a",1,54,0.375,1,1,0.9,0.13655806785228,259.738995075226,265.968763113022,0.34997296333313,1,0.309934139251709,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,309.934139251709
"eb3",1,2,"a",1,55,0.306,0,1,0.9,0.147884819460594,266.808715105057,269.028743982315,0.430085897445679,1,0.579954862594604,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,579.954862594604
"eb3",1,2,"a",1,56,0.35,0,1,0.9,0.157048087419401,269.858618974686,272.058561086655,0.369910955429077,1,0.390045166015625,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,390.045166015625
"eb3",1,2,"a",1,57,0.463,1,1,0.9,0.125719501252322,272.898499965668,274.898441076279,0.549990892410278,1,0.319949865341187,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,319.949865341187
"eb3",1,2,"a",1,58,0.305,1,0,0.9,0.147431647958678,275.738328933716,277.548359155655,0.339916944503784,1,0.309964179992676,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,309.964179992676
"eb3",1,2,"a",1,59,0.337,0,1,0.9,0.160813164264491,278.389300107956,280.268200159073,0.329975843429565,1,0.309961080551147,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,309.961080551147
"eb3",1,2,"a",1,61,0.392,0,0,0.9,0.184418580444204,284.478060007095,286.458017110825,0.48008394241333,1,0.370059013366699,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,370.059013366699
"eb3",1,2,"a",1,62,0.319,1,1,0.9,0.139040438757262,287.297945022583,289.127856016159,0.38975977897644,1,0.299782037734985,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,299.782037734985
"eb3",1,2,"a",1,63,0.382,0,1,0.9,0.111277339437841,289.967816114426,292.077685117722,0.490049123764038,1,0.369789123535156,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,369.789123535156
"eb3",1,2,"a",1,64,0.387,1,1,0.9,0.110225983645453,292.917685985565,294.967628002167,0.439906120300293,1,0.400048017501831,"2020-03-12",1550,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,400.048017501831
"eb3",1,2,"a",2,2,0.349,0,0,0.6,0.106999335268591,49.7627019882202,51.4826760292053,0.360028982162476,1,0.380047082901001,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,380.047082901001
"eb3",1,2,"a",2,4,0.489,1,1,0.6,0.128069005420678,55.0525100231171,56.8924429416656,0.439962148666382,1,0.439759016036987,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,439.759016036987
"eb3",1,2,"a",2,5,0.354,0,1,0.6,0.154362020588505,57.7324061393738,59.342453956604,0.35984206199646,1,0.320103883743286,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,320.103883743286
"eb3",1,2,"a",2,6,0.356,1,0,0.6,0.116235690478164,60.1923100948334,61.7822351455688,0.310009956359863,1,0.349851846694946,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,349.851846694946
"eb3",1,2,"a",2,7,0.314,0,1,0.6,0.208157683437151,62.6222441196442,64.1521389484406,0.289963006973267,1,0.270076990127563,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,270.076990127563
"eb3",1,2,"a",2,8,0.45,0,1,0.6,0.128533157023354,64.9921419620514,66.7422230243683,0.360026836395264,1,0.359979152679443,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,359.979152679443
"eb3",1,2,"a",2,9,0.378,0,1,0.6,0.185285079738269,67.5820670127869,69.3120250701904,0.379940986633301,1,0.410069942474365,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,410.069942474365
"eb3",1,2,"a",2,10,0.368,0,1,0.6,0.169535811896628,70.1520049571991,72.0219180583954,0.370092868804932,1,0.529932022094727,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,529.932022094727
"eb3",1,2,"a",2,11,0.365,1,0,0.6,0.154082684125586,72.8618590831757,74.4518520832062,0.300018072128296,1,0.300055027008057,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,300.055027008057
"eb3",1,2,"a",2,12,0.362,1,1,0.6,0.183510578412338,75.2917881011963,76.9417679309845,0.389859914779663,1,0.319977998733521,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,319.977998733521
"eb3",1,2,"a",2,13,0.388,1,1,0.6,0.186469865386057,77.7816841602325,79.4616701602936,0.369985818862915,1,0.369930028915405,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,369.930028915405
"eb3",1,2,"a",2,14,0.351,0,0,0.6,0.131306155773367,80.3016209602356,81.9015879631042,0.359946966171265,1,0.319967985153198,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,319.967985153198
"eb3",1,2,"a",2,15,0.456,1,1,0.6,0.137580976780545,82.7414820194244,86.5513911247253,0.379050016403198,1,0.419878959655762,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,419.878959655762
"eb3",1,2,"a",2,16,0.45,0,1,0.6,0.164980508365728,87.3913300037384,89.2212910652161,0.389969110488892,1,0.350013971328735,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,350.013971328735
"eb3",1,2,"a",2,18,0.345,1,1,0.6,0.185705552106019,92.9511060714722,95.3010320663452,0.399987936019897,1,0.609941005706787,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,609.941005706787
"eb3",1,2,"a",2,19,0.332,0,1,0.6,0.190395461590816,96.1410031318665,97.780965089798,0.380104064941406,1,0.36000394821167,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,360.00394821167
"eb3",1,2,"a",2,20,0.384,0,1,0.6,0.153020579199673,98.6209449768066,100.690863132477,0.339993000030518,1,0.409834146499634,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,409.834146499634
"eb3",1,2,"a",2,22,0.322,1,1,0.6,0.189523154691443,104.260688066483,106.370707035065,0.180021047592163,1,0.839820861816406,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,839.820861816406
"eb3",1,2,"a",2,25,0.348,1,0,0.6,0.121095743258973,112.940437078476,114.780446052551,0.419859886169434,1,0.36018705368042,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,360.18705368042
"eb3",1,2,"a",2,26,0.435,1,1,0.6,0.168749833927272,115.620325088501,121.430155992508,0.419852018356323,1,0.380016088485718,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,380.016088485718
"eb3",1,2,"a",2,29,0.464,1,1,0.6,0.170687611950632,127.549896001816,129.469889163971,0.379987001419067,1,0.369803905487061,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,369.803905487061
"eb3",1,2,"a",2,30,0.366,0,1,0.6,0.138863115544538,130.309792041779,142.339462995529,0.349777936935425,1,0.3299560546875,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,329.9560546875
"eb3",1,2,"a",2,31,0.376,0,1,0.6,0.183429982682339,143.179373979568,144.819316148758,0.310060024261475,1,0.290104150772095,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,290.104150772095
"eb3",1,2,"a",2,32,0.413,0,1,0.6,0.146666214150243,145.659515142441,147.339221954346,0.339990139007568,1,0.309937953948975,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,309.937953948975
"eb3",1,2,"a",2,33,0.342,1,1,0.6,0.161741592736147,148.179182052612,149.749076128006,0.359979867935181,1,0.310000896453857,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,310.000896453857
"eb3",1,2,"a",2,34,0.447,0,0,0.6,0.151630863770832,150.589046955109,152.249005079269,0.300047159194946,1,0.300015926361084,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,300.015926361084
"eb3",1,2,"a",2,35,0.37,1,0,0.6,0.175493862063965,153.088958978653,154.708979129791,0.330071926116943,1,0.339966058731079,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,339.966058731079
"eb3",1,2,"a",2,36,0.303,1,1,0.6,0.183107368913212,155.548923015594,157.068901062012,0.349961996078491,1,0.330002069473267,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,330.002069473267
"eb3",1,2,"a",2,37,0.425,0,1,0.6,0.184836163222424,157.909098148346,159.578809976578,0.289973020553589,1,0.30998682975769,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,309.98682975769
"eb3",1,2,"a",2,38,0.355,0,1,0.6,0.142820617028992,160.418791055679,162.058697938919,0.319962978363037,1,0.339973211288452,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,339.973211288452
"eb3",1,2,"a",2,39,0.444,0,1,0.6,0.153585312537878,162.898692131042,164.638659954071,0.269982099533081,1,0.280038118362427,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,280.038118362427
"eb3",1,2,"a",2,40,0.319,1,1,0.6,0.141325721353375,165.478644132614,167.07852101326,0.369949102401733,1,0.359973192214966,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,359.973192214966
"eb3",1,2,"a",2,41,0.397,1,1,0.6,0.132031061686668,167.918494939804,173.498430013657,0.379969835281372,1,0.449990034103394,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,449.990034103394
"eb3",1,2,"a",2,42,0.484,0,1,0.6,0.150870310203048,174.338322162628,176.12825012207,0.349920034408569,1,0.339991092681885,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,339.991092681885
"eb3",1,2,"a",2,43,0.468,1,1,0.6,0.142555926265252,176.968220949173,178.598164081573,0.339923143386841,1,0.259988069534302,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,259.988069534302
"eb3",1,2,"a",2,44,0.399,0,1,0.6,0.157168684443224,179.438178062439,181.048130989075,0.350014925003052,1,0.299984931945801,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,299.984931945801
"eb3",1,2,"a",2,45,0.442,0,1,0.6,0.119013383531798,181.868068933487,183.557988166809,0.350003004074097,1,0.339959144592285,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,339.959144592285
"eb3",1,2,"a",2,48,0.498,1,0,0.6,0.191584660356884,189.837785959244,191.677739143372,0.319938182830811,1,0.419999837875366,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,419.999837875366
"eb3",1,2,"a",2,49,0.487,1,0,0.6,0.113480622478667,192.517702102661,194.467653989792,0.409916162490845,1,0.549983024597168,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,549.983024597168
"eb3",1,2,"a",2,51,0.406,1,1,0.6,0.122781715203574,197.887531042099,210.957142114639,0.379991054534912,1,0.299978971481323,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,299.978971481323
"eb3",1,2,"a",2,52,0.351,1,1,0.6,0.170896232825459,211.777132987976,213.337049007416,0.320022106170654,1,0.259994029998779,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,259.994029998779
"eb3",1,2,"a",2,53,0.418,0,1,0.6,0.149018550457322,214.176973104477,215.726897954941,0.320019006729126,1,0.260025978088379,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,260.025978088379
"eb3",1,2,"a",2,55,0.442,0,1,0.6,0.139570120116272,218.976869106293,220.596785068512,0.31998610496521,1,0.270081996917725,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,270.081996917725
"eb3",1,2,"a",2,56,0.488,1,1,0.6,0.149561158152446,221.436723947525,223.096684932709,0.289956092834473,1,0.260004043579102,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,260.004043579102
"eb3",1,2,"a",2,57,0.332,0,1,0.6,0.142875566973865,223.936664104462,225.966613054276,0.369960069656372,1,0.469980001449585,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,469.980001449585
"eb3",1,2,"a",2,58,0.475,1,0,0.6,0.135744837978659,226.806578159332,228.586578130722,0.0999960899353027,1,0.349998950958252,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,349.998950958252
"eb3",1,2,"a",2,59,0.405,0,1,0.6,0.159021618386762,229.426509141922,231.13646197319,0.339983940124512,1,0.329978942871094,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,329.978942871094
"eb3",1,2,"a",2,61,0.491,1,1,0.6,0.159095455662532,244.055963993073,245.855999946594,0.279999017715454,1,0.320008993148804,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,320.008993148804
"eb3",1,2,"a",2,63,0.341,0,1,0.6,0.154810452026321,249.155857086182,250.775810003281,0.380002021789551,1,0.299958944320679,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,299.958944320679
"eb3",1,2,"a",2,64,0.485,1,1,0.6,0.179470097139196,251.61577796936,253.365713119507,0.299993991851807,1,0.31001091003418,"2020-03-12",1555,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,310.01091003418
"eb3",1,2,"a",3,2,0.423,0,1,1.2,0.149746934524901,73.5247259140015,75.8046510219574,0.369993925094604,1,0.310027837753296,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,310.027837753296
"eb3",1,2,"a",3,3,0.364,1,1,1.2,0.156653776583633,76.6446218490601,78.9145948886871,0.469973802566528,1,0.350150108337402,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,350.150108337402
"eb3",1,2,"a",3,4,0.353,0,1,1.2,0.114404465802789,79.754558801651,81.9544928073883,0.279927015304565,1,0.289972066879272,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,289.972066879272
"eb3",1,2,"a",3,5,0.441,1,1,1.2,0.175051351710963,82.7944629192352,85.0044059753418,0.429991006851196,1,0.319987058639526,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,319.987058639526
"eb3",1,2,"a",3,6,0.479,1,0,1.2,0.156420278876299,85.8343658447266,88.0843069553375,0.360021114349365,1,0.319991111755371,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,319.991111755371
"eb3",1,2,"a",3,7,0.33,0,0,1.2,0.125506203646165,88.9242730140686,91.0542759895325,0.439990043640137,1,0.289990901947021,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,289.990901947021
"eb3",1,2,"a",3,8,0.435,0,1,1.2,0.139678639511997,91.8942058086395,96.264063835144,0.269981145858765,1,0.299984931945801,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,299.984931945801
"eb3",1,2,"a",3,9,0.365,0,1,1.2,0.156141461305759,97.1040439605713,99.4739589691162,0.349909782409668,1,0.299996137619019,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,299.996137619019
"eb3",1,2,"a",3,10,0.498,0,1,1.2,0.145032176504713,100.313942909241,102.653837919235,0.169991016387939,1,0.309966802597046,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,309.966802597046
"eb3",1,2,"a",3,11,0.309,1,1,1.2,0.166957084613125,103.493775844574,108.313730955124,0.36998987197876,1,0.289991855621338,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,289.991855621338
"eb3",1,2,"a",3,12,0.362,1,1,1.2,0.167106475127199,109.153654813766,111.58361697197,0.209992170333862,1,0.320050001144409,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,320.050001144409
"eb3",1,2,"a",3,13,0.319,1,0,1.2,0.165340184817459,112.423599004745,114.903507947922,0.29999303817749,1,0.350012063980103,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,350.012063980103
"eb3",1,2,"a",3,15,0.342,0,1,1.2,0.146452119651026,121.6833589077,124.053258895874,0.4099440574646,1,0.359982013702393,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,359.982013702393
"eb3",1,2,"a",3,16,0.439,1,1,1.2,0.167785584716246,124.893239974976,130.913128852844,0.289999008178711,1,0.319952964782715,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,319.952964782715
"eb3",1,2,"a",3,17,0.463,0,0,1.2,0.188914748697109,131.753046035767,134.222958803177,0.610042095184326,1,0.369978189468384,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,369.978189468384
"eb3",1,2,"a",3,18,0.455,1,1,1.2,0.171185811823784,135.062949895859,137.533056974411,0.389981985092163,1,0.269994020462036,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,269.994020462036
"eb3",1,2,"a",3,19,0.343,0,1,1.2,0.182230240237046,138.372776985168,140.762725830078,0.440021991729736,1,0.369999885559082,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,369.999885559082
"eb3",1,2,"a",3,20,0.334,0,1,1.2,0.106815296031362,141.602728843689,150.99249792099,0.379989862442017,1,0.399995088577271,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,399.995088577271
"eb3",1,2,"a",3,21,0.414,1,1,1.2,0.136825031550257,151.832453966141,154.252315998077,0.42997407913208,1,0.380205154418945,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,380.205154418945
"eb3",1,2,"a",3,22,0.387,0,1,1.2,0.151223863289046,155.092270851135,157.442294836044,0.549988031387329,1,0.33000111579895,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,330.00111579895
"eb3",1,2,"a",3,23,0.318,1,1,1.2,0.165877395594477,158.2724609375,160.582180976868,0.399992942810059,1,0.399968147277832,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,399.968147277832
"eb3",1,2,"a",3,24,0.33,1,0,1.2,0.121668296016654,161.422185897827,163.972112894058,0.36998987197876,1,0.389847040176392,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,389.847040176392
"eb3",1,2,"a",3,26,0.359,0,1,1.2,0.182949443772151,169.181915998459,173.091778993607,0.32999587059021,1,0.340029001235962,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,340.029001235962
"eb3",1,2,"a",3,27,0.477,1,1,1.2,0.1692080617841,173.93173789978,176.471719026566,0.340023040771484,1,0.370013952255249,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,370.013952255249
"eb3",1,2,"a",3,29,0.453,1,1,1.2,0.16744733766267,180.791548967361,190.321331977844,0.460094928741455,1,0.5799880027771,"2020-03-12",1600,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,579.9880027771
