"subj","cue_pred","block","trial","cond","exp_name","cue_delay","targ_right","cue_valid","targ_soa","shutter_dur","trial_start","trial_end","cue_rt","corr_resp","rt.x","block_date","block_time","block_order","Cond","CondFull","CuePred","CuePredFull","CueValid","cue_valid_c","cue_pred_c","RT","trial_sample_beg","trial_time_beg","trial_sample_end","trial_time_end","cue_sample","cue_time","blink_latency_sample","blink_latency_time","blink_window_sample","blink_window_time","targ_sample","targ_time","resp_sample","resp_time","shutter_sample_beg","shutter_time_beg","shutter_sample_end","shutter_time_end","cue_resp_sample","cue_resp_time","tot_trial_samples","tot_trial_time","samples_per_s","blank_sample_beg","blank_sample_end","tot_blank_samples","blank_time_beg","blank_time_end","tot_blank_time","rt.y","nonart","excl_reason"
21,1,3,6,"v","eb3",0.335,0,1,0.6,0,56.312756061554,58.7227880954742,0,1,0.360018014907837,"2020-03-27",1142,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,360.018014907837,6567001,56.31,6569411,58.72,6567332,56.64,6567922,57.23,6567922,57.23,6567922,57.23,6568292,57.6,NA,NA,NA,NA,NA,NA,2410,2.41,1000,6567574,6567714,142,0.573,0.713,0.14,1.29,1,NA
21,1,3,7,"a","eb3",0.459,1,1,1.2,0.141040413561494,108.354859113693,111.164880990982,0.84997296333313,1,0.390046119689941,"2020-03-27",1157,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,390.046119689941,7477870,108.35,7480680,111.16,7478321,108.81,7479511,110,7479511,110,7479511,110,7479912,110.4,7479321,109.81,7479171,109.66,7479171,109.66,2810,2.81,999.999999999999,7479176,7479322,148,1.306,1.452,0.146,2.05000000000001,0,NA
21,1,3,8,"a","eb3",0.464,0,1,1.2,0.108255413411077,112.004892110825,115.324913024902,0.809998989105225,1,0.31000804901123,"2020-03-27",1157,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,310.00804901123,7481520,112,7484840,115.32,7481981,112.47,7483171,113.66,7483171,113.66,7483171,113.66,7483492,113.98,7482901,113.39,7482791,113.28,7482791,113.28,3320,3.31999999999999,1000,7482796,7482902,108,1.276,1.382,0.106,1.98,0,NA
21,1,3,8,"v","eb3",0.37,0,0,0.6,0,63.0727589130402,65.832848072052,0,1,0.400019884109497,"2020-03-27",1142,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,400.019884109497,6573761,63.07,6576521,65.83,6574122,63.43,6574712,64.02,6574712,64.02,6574712,64.02,6575122,64.43,NA,NA,NA,NA,NA,NA,2760,2.76,1000,6574364,6574498,136,0.603,0.737,0.134,1.36000000000001,1,NA
21,1,3,9,"a","eb3",0.331,0,0,1.2,0.112722716547333,116.164911985397,120.384963989258,0.559998035430908,1,0.520024061203003,"2020-03-27",1157,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,520.024061203003,7485680,116.16,7489900,120.38,7486011,116.5,7487201,117.69,7487201,117.69,7487201,117.69,7487732,118.22,7486691,117.18,7486571,117.06,7486571,117.06,4220,4.22,1000,7486576,7486692,118,0.896,1.012,0.116,2.06,0,NA
21,1,3,9,"v","eb3",0.447,1,1,0.6,0,66.672858953476,69.3628530502319,0,1,0.340008974075317,"2020-03-27",1142,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,340.008974075317,6577361,66.67,6580051,69.36,6577802,67.11,6578392,67.7,6578392,67.7,6578392,67.7,6578742,68.05,NA,NA,NA,NA,NA,NA,2690,2.69,1000,6578044,6578184,142,0.683,0.823,0.14,1.38,1,NA
23,1,1,1,"a","eb3",0.397,1,1,0.6,0.0683581460191807,88.3671720027924,90.6771550178528,0.290004014968872,1,0.34004282951355,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,340.04282951355,21691295,88.37,21693605,90.68,21691686,88.76,21692276,89.35,21692276,89.35,21692276,89.35,21692627,89.7,21692046,89.12,21691976,89.05,21691976,89.05,2310,2.31,999.999999999999,21691982,21692044,64,0.687,0.749,0.0619999999999999,1.33,0,NA
23,1,1,10,"a","eb3",0.492,0,1,0.6,0.0741651281495718,115.057309865952,117.067322969437,0.240008115768433,1,0.259995937347412,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,259.995937347412,21717985,115.06,21719995,117.07,21718476,115.55,21719066,116.14,21719066,116.14,21719066,116.14,21719336,116.41,21718796,115.87,21718716,115.79,21718716,115.79,2010,2.00999999999999,1000,21718722,21718794,74,0.737,0.809,0.0720000000000001,1.34999999999999,0,NA
23,1,1,10,"v","eb3",0.465,0,1,0.9,0,318.037463903427,320.737519979477,0,1,0.289961099624634,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,289.961099624634,22514584,318.04,22517284,320.74,22515045,318.5,22515935,319.39,22515935,319.39,22515935,319.39,22516235,319.69,NA,NA,NA,NA,NA,NA,2700,2.69999999999999,1000,22515286,22515366,82,0.702,0.782,0.08,1.64999999999998,1,NA
23,1,1,11,"a","eb3",0.436,1,0,0.6,0.0782480960425723,117.907321929932,119.857321023941,0.270004987716675,1,0.280006170272827,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,280.006170272827,21720835,117.91,21722785,119.86,21721266,118.34,21721856,118.93,21721856,118.93,21721856,118.93,21722146,119.22,21721616,118.69,21721536,118.61,21721536,118.61,1950,1.95,999.999999999999,21721542,21721614,74,0.707,0.779,0.0720000000000001,1.31,0,NA
23,1,1,11,"v","eb3",0.378,0,1,0.9,0,321.577517986298,324.177623033524,0,1,0.320007085800171,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,320.007085800171,22518124,321.58,22520724,324.18,22518495,321.95,22519385,322.84,22519385,322.84,22519385,322.84,22519716,323.17,NA,NA,NA,NA,NA,NA,2600,2.60000000000002,999.999999999991,22518732,22518824,94,0.608,0.7,0.0920000000000001,1.59000000000003,1,NA
23,1,1,12,"a","eb3",0.48,1,1,0.6,0.0865324287361336,120.697313070297,122.747289896011,0.329867124557495,1,0.30000114440918,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,300.00114440918,21723625,120.7,21725675,122.75,21724096,121.17,21724686,121.76,21724686,121.76,21724686,121.76,21724996,122.07,21724516,121.59,21724426,121.5,21724426,121.5,2050,2.05,1000,21724432,21724514,84,0.807,0.889,0.082,1.36999999999999,0,NA
23,1,1,12,"v","eb3",0.491,1,0,0.9,0,325.017565011978,327.907551050186,0,1,0.329977989196777,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,329.977989196777,22521564,325.02,22524454,327.91,22522055,325.51,22522945,326.4,22522945,326.4,22522945,326.4,22523286,326.74,NA,NA,NA,NA,NA,NA,2890,2.89000000000004,999.999999999985,22522274,22522378,106,0.71,0.814,0.104,1.72000000000003,1,NA
23,1,1,13,"a","eb3",0.364,1,1,0.6,0.066967053866096,123.587344884872,125.557366847992,0.259987115859985,1,0.269999027252197,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,269.999027252197,21726515,123.59,21728485,125.56,21726876,123.95,21727466,124.54,21727466,124.54,21727466,124.54,21727746,124.82,21727206,124.28,21727136,124.21,21727136,124.21,1970,1.97,1000,21727142,21727204,64,0.627,0.689,0.0620000000000001,1.22999999999999,0,NA
23,1,1,13,"v","eb3",0.482,0,0,0.9,0,328.747510910034,331.567524909973,0,1,0.400022029876709,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,400.022029876709,22525294,328.75,22528114,331.57,22525775,329.23,22526665,330.12,22526665,330.12,22526665,330.12,22527076,330.53,NA,NA,NA,NA,NA,NA,2820,2.81999999999999,1000,22526132,22526182,52,0.838,0.888,0.05,1.77999999999997,1,NA
23,1,1,14,"a","eb3",0.461,0,1,0.6,0.0771473316539954,126.397348880768,128.317339897156,0.229968070983887,1,0.209978103637695,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,209.978103637695,21729325,126.4,21731245,128.32,21729786,126.86,21730376,127.45,21730376,127.45,21730376,127.45,21730596,127.67,21730096,127.17,21730016,127.09,21730016,127.09,1920,1.91999999999999,1000.00000000001,21730022,21730094,74,0.697,0.769,0.072,1.27,0,NA
23,1,1,14,"v","eb3",0.48,1,1,0.9,0,332.407509088516,335.027634859085,0,1,0.300083875656128,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,300.083875656128,22528954,332.41,22531574,335.03,22529425,332.88,22530314,333.77,22530314,333.77,22530314,333.77,22530625,334.08,NA,NA,NA,NA,NA,NA,2620,2.61999999999995,1000.00000000002,22529664,22529734,72,0.71,0.78,0.0700000000000001,1.66999999999996,1,NA
23,1,1,15,"a","eb3",0.429,1,1,0.6,0.100428809973062,129.157376050949,131.137435913086,0.270071029663086,1,0.28000020980835,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,280.00020980835,21732085,129.16,21734065,131.14,21732505,129.58,21733096,130.17,21733096,130.17,21733096,130.17,21733386,130.46,21732886,129.96,21732776,129.85,21732776,129.85,1980,1.97999999999999,1000.00000000001,21732782,21732884,104,0.697,0.799,0.102,1.30000000000001,0,NA
23,1,1,15,"v","eb3",0.346,1,1,0.9,0,335.867644071579,338.627692937851,0,1,0.28987979888916,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,289.87979888916,22532414,335.87,22535174,338.63,22532755,336.21,22533645,337.1,22533645,337.1,22533645,337.1,22533945,337.4,NA,NA,NA,NA,NA,NA,2760,2.75999999999999,1000,22533004,22533076,74,0.59,0.662,0.0720000000000001,1.52999999999997,1,NA
23,1,1,16,"a","eb3",0.309,0,0,0.6,0.0804949412040975,131.977391958237,133.707444906235,0.270003080368042,1,0.259984970092773,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,259.984970092773,21734905,131.98,21736635,133.71,21735206,132.28,21735796,132.87,21735796,132.87,21735796,132.87,21736066,133.14,21735566,132.64,21735476,132.55,21735476,132.55,1730,1.73000000000002,999.99999999999,21735482,21735564,84,0.577,0.659,0.0820000000000001,1.16,0,NA
23,1,1,16,"v","eb3",0.401,0,1,0.9,0,339.467707872391,342.007660865784,0,1,0.310041904449463,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,310.041904449463,22536014,339.47,22538554,342.01,22536415,339.87,22537305,340.76,22537305,340.76,22537305,340.76,22537625,341.08,NA,NA,NA,NA,NA,NA,2540,2.53999999999996,1000.00000000001,22536660,22536762,104,0.646,0.748,0.102,1.60999999999996,1,NA
23,1,1,17,"a","eb3",0.304,1,1,0.6,0.0850239032517873,134.547405958176,136.617441892624,0.240019798278809,1,0.2900710105896,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,290.0710105896,21737475,134.55,21739545,136.62,21737776,134.85,21738366,135.44,21738366,135.44,21738366,135.44,21738666,135.74,21738106,135.18,21738016,135.09,21738016,135.09,2070,2.06999999999999,1000,21738022,21738104,84,0.547,0.629,0.082,1.19,0,NA
23,1,1,17,"v","eb3",0.449,1,0,0.9,0,342.847661018372,345.747688055038,0,1,0.310034036636353,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,310.034036636353,22539394,342.85,22542294,345.75,22539835,343.29,22540725,344.18,22540725,344.18,22540725,344.18,22541046,344.5,NA,NA,NA,NA,NA,NA,2900,2.89999999999998,1000.00000000001,22540056,22540142,88,0.662,0.748,0.086,1.64999999999998,1,NA
23,1,1,18,"a","eb3",0.454,0,1,0.6,0.0728383364949773,137.457459926605,139.58745598793,0.250005960464478,1,0.270005941390991,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,270.005941390991,21740385,137.46,21742515,139.59,21740835,137.91,21741425,138.5,21741425,138.5,21741425,138.5,21741706,138.78,21741165,138.24,21741086,138.16,21741085,138.16,2130,2.13,1000,21741090,21741162,74,0.705,0.777,0.0720000000000001,1.31999999999999,0,NA
23,1,1,18,"v","eb3",0.343,1,1,0.9,0,346.587674856186,349.267692089081,0,1,0.330007076263428,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,330.007076263428,22543134,346.59,22545814,349.27,22543475,346.93,22544365,347.82,22544365,347.82,22544365,347.82,22544705,348.16,NA,NA,NA,NA,NA,NA,2680,2.68000000000001,999.999999999997,22543810,22543844,36,0.676,0.71,0.0339999999999999,1.57000000000005,1,NA
23,1,1,19,"a","eb3",0.478,1,1,0.6,0.0996421659932459,140.427473068237,142.407479047775,0.280009031295776,1,0.23999810218811,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,239.99810218811,21743355,140.43,21745335,142.41,21743826,140.9,21744416,141.49,21744416,141.49,21744416,141.49,21744666,141.74,21744206,141.28,21744106,141.18,21744106,141.18,1980,1.97999999999999,1000.00000000001,21744112,21744204,94,0.757,0.849,0.092,1.31,0,NA
23,1,1,19,"v","eb3",0.335,0,1,0.9,0,350.107682943344,352.627701997757,0,1,0.270025014877319,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,270.025014877319,22546654,350.11,22549174,352.63,22546985,350.44,22547875,351.33,22547875,351.33,22547875,351.33,22548155,351.61,NA,NA,NA,NA,NA,NA,2520,2.51999999999998,1000.00000000001,22547234,22547278,46,0.58,0.624,0.044,1.5,1,NA
23,1,1,20,"a","eb3",0.436,1,0,0.6,0.0748461757300495,143.247537851334,145.587496995926,0.259099960327148,1,0.300023078918457,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,300.023078918457,21746175,143.25,21748515,145.59,21746607,143.68,21747196,144.27,21747196,144.27,21747196,144.27,21747506,144.58,21746946,144.02,21746866,143.94,21746866,143.94,2340,2.34,999.999999999999,21746872,21746944,74,0.697,0.769,0.072,1.33000000000001,0,NA
23,1,1,20,"v","eb3",0.389,1,1,0.9,0,353.447634935379,355.877734899521,0,1,0.250012874603271,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,250.012874603271,22549994,353.45,22552424,355.88,22550375,353.83,22551265,354.72,22551265,354.72,22551265,354.72,22551526,354.98,NA,NA,NA,NA,NA,NA,2430,2.43000000000001,999.999999999997,22550588,22550664,78,0.594,0.67,0.0760000000000001,1.53000000000003,1,NA
23,1,1,21,"a","eb3",0.448,0,1,0.6,0.0823493857938379,146.427506923676,148.777493000031,0.229994058609009,1,0.259960889816284,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,259.960889816284,21749355,146.43,21751705,148.78,21749796,146.87,21750386,147.46,21750386,147.46,21750386,147.46,21750656,147.73,21750116,147.19,21750026,147.1,21750026,147.1,2350,2.34999999999999,1000,21750032,21750114,84,0.677,0.759,0.082,1.29999999999998,0,NA
23,1,1,21,"v","eb3",0.485,0,0,0.9,0,356.717720985413,359.397773981094,0,1,0.320012807846069,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,320.012807846069,22553264,356.72,22555944,359.4,22553745,357.2,22554635,358.09,22554635,358.09,22554635,358.09,22554966,358.42,NA,NA,NA,NA,NA,NA,2680,2.67999999999995,1000.00000000002,22554020,22554112,94,0.756,0.848,0.092,1.69999999999999,1,NA
23,1,1,22,"a","eb3",0.49,0,0,0.6,0.0974725356421277,149.617500066757,151.747513055801,0.240005016326904,1,0.279997825622559,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,279.997825622559,21752545,149.62,21754675,151.75,21753026,150.1,21753616,150.69,21753616,150.69,21753616,150.69,21753906,150.98,21753366,150.44,21753266,150.34,21753266,150.34,2130,2.13,1000,21753272,21753364,94,0.727,0.819,0.0920000000000001,1.35999999999999,0,NA
23,1,1,22,"v","eb3",0.486,0,1,0.9,0,360.237752914429,362.787793874741,0,1,0.320021152496338,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,320.021152496338,22556784,360.24,22559334,362.79,22557265,360.72,22558155,361.61,22558155,361.61,22558155,361.61,22558485,361.94,NA,NA,NA,NA,NA,NA,2550,2.55000000000001,999.999999999996,22557510,22557596,88,0.726,0.812,0.0860000000000001,1.69999999999999,1,NA
23,1,1,23,"a","eb3",0.324,0,1,0.6,0.0805435401676875,152.587522983551,154.537566900253,0.260014057159424,1,0.269948959350586,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,269.948959350586,21755515,152.59,21757465,154.54,21755836,152.91,21756426,153.5,21756426,153.5,21756426,153.5,21756706,153.78,21756186,153.26,21756096,153.17,21756096,153.17,1950,1.94999999999999,1000.00000000001,21756102,21756184,84,0.587,0.669,0.0820000000000001,1.19,0,NA
23,1,1,23,"v","eb3",0.46,0,1,0.9,0,363.627753973007,366.227801084518,0,1,0.329978942871094,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,329.978942871094,22560174,363.63,22562774,366.23,22560625,364.08,22561515,364.97,22561515,364.97,22561515,364.97,22561855,365.31,NA,NA,NA,NA,NA,NA,2600,2.60000000000002,999.999999999991,22560824,22560944,122,0.65,0.77,0.12,1.68000000000001,1,NA
23,1,1,24,"a","eb3",0.476,1,1,0.6,0.0833614767196863,155.377541065216,157.597501993179,0.269998073577881,1,0.260007858276367,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,260.007858276367,21758305,155.38,21760525,157.6,21758776,155.85,21759366,156.44,21759366,156.44,21759366,156.44,21759636,156.71,21759136,156.21,21759046,156.12,21759046,156.12,2220,2.22,1000,21759052,21759134,84,0.747,0.829,0.0820000000000001,1.33000000000001,0,NA
23,1,1,24,"v","eb3",0.481,1,1,0.9,0,367.067810058594,369.567847013474,0,1,0.279996871948242,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,279.996871948242,22563614,367.07,22566114,369.57,22564095,367.55,22564985,368.44,22564985,368.44,22564985,368.44,22565275,368.73,NA,NA,NA,NA,NA,NA,2500,2.5,1000,22564340,22564456,118,0.726,0.842,0.116,1.66000000000003,1,NA
23,1,1,25,"a","eb3",0.437,0,1,0.6,0.0737505099439295,158.437489032745,160.437584877014,0.150022983551025,1,0.230000019073486,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,230.000019073486,21761365,158.44,21763365,160.44,21761796,158.87,21762386,159.46,21762386,159.46,21762386,159.46,21762626,159.7,21762026,159.1,21761946,159.02,21761946,159.02,2000,2,1000,21761952,21762024,74,0.587,0.659,0.0720000000000001,1.25999999999999,0,NA
23,1,1,25,"v","eb3",0.351,0,0,0.9,0,370.407784938812,372.867845058441,0,1,0.280030965805054,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,280.030965805054,22566954,370.41,22569414,372.87,22567305,370.76,22568195,371.65,22568195,371.65,22568195,371.65,22568485,371.94,NA,NA,NA,NA,NA,NA,2460,2.45999999999998,1000.00000000001,22567548,22567588,42,0.594,0.634,0.04,1.52999999999997,1,NA
23,1,1,26,"a","eb3",0.395,0,0,0.6,0.0791552979403415,161.277611017227,163.347584962845,0.149919986724854,1,0.280002117156982,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,280.002117156982,21764205,161.28,21766275,163.35,21764596,161.67,21765186,162.26,21765186,162.26,21765186,162.26,21765476,162.55,21764826,161.9,21764746,161.82,21764746,161.82,2070,2.06999999999999,1000,21764752,21764824,74,0.547,0.619,0.072,1.27000000000001,0,NA
23,1,1,27,"v","eb3",0.328,0,1,0.9,0,377.227782011032,379.657890081406,0,1,0.330026149749756,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,330.026149749756,22573774,377.23,22576204,379.66,22574095,377.55,22574985,378.44,22574985,378.44,22574985,378.44,22575325,378.78,NA,NA,NA,NA,NA,NA,2430,2.43000000000001,999.999999999997,22574514,22574572,60,0.74,0.798,0.0580000000000001,1.54999999999995,1,NA
23,1,1,28,"a","eb3",0.457,1,1,0.6,0.102876419113438,167.147604942322,169.397634983063,0.29000997543335,1,0.259995222091675,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,259.995222091675,21770075,167.15,21772325,169.4,21770526,167.6,21771116,168.19,21771116,168.19,21771116,168.19,21771386,168.46,21770926,168,21770816,167.89,21770816,167.89,2250,2.25,1000,21770822,21770924,104,0.747,0.849,0.102,1.31,0,NA
23,1,1,28,"v","eb3",0.36,1,0,0.9,0,380.497875928879,383.227926015854,0,1,0.309988021850586,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,309.988021850586,22577044,380.5,22579774,383.23,22577395,380.85,22578284,381.74,22578284,381.74,22578284,381.74,22578605,382.06,NA,NA,NA,NA,NA,NA,2730,2.73000000000002,999.999999999993,22577628,22577738,112,0.584,0.694,0.11,1.56,1,NA
23,1,1,29,"a","eb3",0.323,0,1,0.6,0.0821677839157886,170.217648983002,171.987654924393,0.200007200241089,1,0.249978065490723,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,249.978065490723,21773145,170.22,21774915,171.99,21773466,170.54,21774056,171.13,21774056,171.13,21774056,171.13,21774316,171.39,21773756,170.83,21773666,170.74,21773666,170.74,1770,1.77000000000001,999.999999999994,21773672,21773754,84,0.527,0.609,0.082,1.16999999999999,0,NA
23,1,1,29,"v","eb3",0.352,1,1,0.9,0,384.067933082581,386.857995986938,0,1,0.289990186691284,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,289.990186691284,22580614,384.07,22583404,386.86,22580965,384.42,22581855,385.31,22581855,385.31,22581855,385.31,22582155,385.61,NA,NA,NA,NA,NA,NA,2790,2.79000000000002,999.999999999993,22581228,22581314,88,0.614,0.7,0.0860000000000001,1.54000000000002,1,NA
23,1,1,3,"a","eb3",0.421,0,0,0.6,0.0990008347275655,94.7671658992767,97.1072008609772,0.299981117248535,1,0.310019016265869,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,310.019016265869,21697695,94.77,21700035,97.11,21698116,95.19,21698706,95.78,21698706,95.78,21698706,95.78,21699026,96.1,21698516,95.59,21698416,95.49,21698416,95.49,2340,2.34,999.999999999999,21698422,21698514,94,0.727,0.819,0.0920000000000001,1.33,0,NA
23,1,1,3,"v","eb3",0.41,1,1,0.9,0,293.007344007492,296.157388925552,0,1,0.290008068084717,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,290.008068084717,22489554,293.01,22492704,296.16,22489955,293.41,22490845,294.3,22490845,294.3,22490845,294.3,22491146,294.6,NA,NA,NA,NA,NA,NA,3150,3.15000000000003,999.999999999989,22490150,22490248,100,0.596,0.694,0.0980000000000001,1.59000000000003,1,NA
23,1,1,30,"a","eb3",0.393,1,1,0.6,0.0818934116708571,172.827658891678,174.777684926987,0.249992847442627,1,0.28000283241272,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,280.00283241272,21775755,172.83,21777705,174.78,21776146,173.22,21776736,173.81,21776736,173.81,21776736,173.81,21777026,174.1,21776486,173.56,21776396,173.47,21776396,173.47,1950,1.94999999999999,1000.00000000001,21776402,21776484,84,0.647,0.729,0.082,1.26999999999998,0,NA
23,1,1,30,"v","eb3",0.357,0,1,0.9,0,387.697937965393,390.147948026657,0,1,0.250007152557373,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,250.007152557373,22584244,387.7,22586694,390.15,22584595,388.05,22585485,388.94,22585485,388.94,22585485,388.94,22585745,389.2,NA,NA,NA,NA,NA,NA,2450,2.44999999999999,1000,22584786,22584916,132,0.542,0.672,0.13,1.5,1,NA
23,1,1,31,"a","eb3",0.336,1,1,0.6,0.0794874876948287,175.617666959763,177.567644834518,0.180205106735229,1,0.270024061203003,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,270.024061203003,21778545,175.62,21780495,177.57,21778875,175.95,21779466,176.54,21779466,176.54,21779466,176.54,21779746,176.82,21779136,176.21,21779056,176.13,21779056,176.13,1950,1.94999999999999,1000.00000000001,21779062,21779134,74,0.517,0.589,0.072,1.19999999999999,0,NA
23,1,1,31,"v","eb3",0.353,1,1,0.9,0,390.987948894501,393.437949895859,0,1,0.259979963302612,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,259.979963302612,22587534,390.99,22589984,393.44,22587885,391.34,22588775,392.23,22588775,392.23,22588775,392.23,22589045,392.5,NA,NA,NA,NA,NA,NA,2450,2.44999999999999,1000,22588122,22588220,100,0.588,0.686,0.0980000000000001,1.50999999999999,1,NA
23,1,1,32,"a","eb3",0.355,0,1,0.6,0.100036151102958,178.4076628685,180.497637033463,0.250010967254639,1,0.230005979537964,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,230.005979537964,21781335,178.41,21783425,180.5,21781686,178.76,21782275,179.35,21782276,179.35,21782276,179.35,21782516,179.59,21782046,179.12,21781936,179.01,21781936,179.01,2090,2.09,999.999999999998,21781942,21782042,102,0.607,0.707,0.1,1.18000000000001,0,NA
23,1,1,32,"v","eb3",0.434,1,1,0.9,0,394.277942895889,398.56803393364,0,1,0.259977102279663,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,259.977102279663,22590824,394.28,22595114,398.57,22591255,394.71,22592145,395.6,22592145,395.6,22592145,395.6,22592415,395.87,NA,NA,NA,NA,NA,NA,4290,4.29000000000002,999.999999999995,22591524,22591612,90,0.7,0.788,0.088,1.59000000000003,1,NA
23,1,1,33,"a","eb3",0.304,1,1,0.6,0.0846881067163796,181.31763792038,183.287724971771,0.240079879760742,1,0.279998779296875,"2020-03-27",1554,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,279.998779296875,21784245,181.32,21786215,183.29,21784546,181.62,21785136,182.21,21785136,182.21,21785136,182.21,21785426,182.5,21784876,181.95,21784786,181.86,21784786,181.86,1970,1.97,1000,21784792,21784874,84,0.547,0.629,0.082,1.18000000000001,0,NA
23,1,1,33,"v","eb3",0.348,1,1,0.9,0,399.408015966415,401.937959909439,0,1,0.299988985061646,"2020-03-27",1607,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,299.988985061646,22595954,399.41,22598484,401.94,22596295,399.75,22597185,400.64,22597185,400.64,22597185,400.64,22597495,400.95,NA,NA,NA,NA,NA,NA,2530,2.52999999999997,1000.00000000001,22596698,22596800,104,0.744,0.846,0.102,1.53999999999996,1,NA
