"exp_name","subj","cond","sess","trial","cue_delay","targ_right","cue_valid","blink_latency","shutter_dur","trial_start","trial_end","cue_rt","corr_resp","rt","cue_pred","targ_soa","block_date","block_time","block_order","Cond","CondFull","CuePred","CuePredFull","CueValid","cue_valid_c","cue_pred_c","RT","ctoa_s","ctoa","ctoa_bin","ctoa_lowbound","ctoa_lowbound_s","ctoa0_s","ctoa3","ctoa3_bin0"
"eb1",10,"v",3,8,0.427,0,1,0.281,0,50.2023029327393,52.0622820854187,0,1,0.389991044998169,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,389.991044998169,0.681,681,"(640,727]",640,0,0.04,"Short CTOA",0
"eb1",10,"v",3,9,0.334,0,0,0.26,0,52.8823020458221,54.5722529888153,0,1,0.360008001327515,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,360.008001327515,0.66,660,"(640,727]",640,0,0.0189999999999999,"Short CTOA",0
"eb1",10,"v",3,10,0.334,1,1,0.492,0,55.4122321605682,57.3922441005707,0,1,0.369987010955811,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,369.987010955811,0.892,892,"(813,900]",813,0.173,0.251,"Long CTOA",1
"eb1",10,"v",3,11,0.398,0,1,0.441,0,58.2322001457214,60.2022199630737,0,1,0.289943218231201,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,289.943218231201,0.841,841,"(813,900]",813,0.173,0.2,"Long CTOA",1
"eb1",10,"v",3,12,0.474,1,1,0.332,0,61.042191028595,62.9221460819244,0,1,0.29999303817749,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,299.99303817749,0.732,732,"(727,813]",726,0.086,0.091,"Medium CTOA",0.5
"eb1",10,"v",3,13,0.359,1,1,0.451,0,63.7620811462402,65.6820690631866,0,1,0.359990119934082,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,359.990119934082,0.851,851,"(813,900]",813,0.173,0.21,"Long CTOA",1
"eb1",10,"v",3,14,0.383,0,1,0.47,0,66.5220379829407,68.442106962204,0,1,0.310014009475708,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,310.014009475708,0.87,870,"(813,900]",813,0.173,0.229,"Long CTOA",1
"eb1",10,"v",3,15,0.389,1,0,0.354,0,69.2820301055908,71.1920130252838,0,1,0.359952926635742,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,359.952926635742,0.754,754,"(727,813]",726,0.086,0.113,"Medium CTOA",0.5
"eb1",10,"v",3,18,0.36,0,1,0.404,0,77.7919311523438,79.6819131374359,0,1,0.329993009567261,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,329.993009567261,0.804,804,"(727,813]",726,0.086,0.163,"Medium CTOA",0.5
"eb1",10,"v",3,19,0.402,0,1,0.471,0,80.5218930244446,82.4318840503693,0,1,0.269992828369141,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,269.992828369141,0.871,871,"(813,900]",813,0.173,0.23,"Long CTOA",1
"eb1",10,"v",3,21,0.356,1,1,0.301,0,85.8118331432343,87.6219110488892,0,1,0.359992980957031,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,359.992980957031,0.701,701,"(640,727]",640,0,0.0600000000000001,"Short CTOA",0
"eb1",10,"v",3,22,0.465,0,1,0.297,0,88.4618821144104,90.2518799304962,0,1,0.270059823989868,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,270.059823989868,0.697,697,"(640,727]",640,0,0.056,"Short CTOA",0
"eb1",10,"v",3,23,0.436,1,1,0.389,0,91.0918250083923,93.0118210315704,0,1,0.299962043762207,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,299.962043762207,0.789,789,"(727,813]",726,0.086,0.148,"Medium CTOA",0.5
"eb1",10,"v",3,24,0.38,0,0,0.387,0,93.8518030643463,95.711804151535,0,1,0.32003116607666,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,320.03116607666,0.787,787,"(727,813]",726,0.086,0.146,"Medium CTOA",0.5
"eb1",10,"v",3,25,0.442,1,0,0.346,0,96.5317659378052,98.501757144928,0,1,0.349932909011841,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,349.932909011841,0.746,746,"(727,813]",726,0.086,0.105,"Medium CTOA",0.5
"eb1",10,"v",3,26,0.333,1,1,0.263,0,99.3417971134186,101.111737966537,0,1,0.389964818954468,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,389.964818954468,0.663,663,"(640,727]",640,0,0.022,"Short CTOA",0
"eb1",10,"v",3,27,0.32,0,1,0.431,0,101.951663970947,104.311738014221,0,1,0.269937038421631,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,269.937038421631,0.831,831,"(813,900]",813,0.173,0.19,"Long CTOA",1
"eb1",10,"v",3,28,0.438,0,1,0.389,0,105.151647090912,110.151662111282,0,1,0.279924154281616,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,279.924154281616,0.789,789,"(727,813]",726,0.086,0.148,"Medium CTOA",0.5
"eb1",10,"v",3,29,0.437,0,1,0.364,0,110.99161195755,112.791552066803,0,1,0.250007152557373,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,250.007152557373,0.764,764,"(727,813]",726,0.086,0.123,"Medium CTOA",0.5
"eb1",10,"v",3,30,0.452,0,0,0.243,0,113.63161110878,115.811606168747,0,1,0.380105972290039,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,380.105972290039,0.643,643,"(640,727]",640,0,0.002,"Short CTOA",0
"eb1",10,"v",3,31,0.466,1,1,0.485,0,116.651594161987,118.711544036865,0,1,0.379919052124023,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,379.919052124023,0.885,885,"(813,900]",813,0.173,0.244,"Long CTOA",1
"eb1",10,"v",3,32,0.42,1,1,0.487,0,119.531610965729,121.531553030014,0,1,0.340131044387817,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,340.131044387817,0.887,887,"(813,900]",813,0.173,0.246,"Long CTOA",1
"eb1",10,"v",3,33,0.497,0,0,0.482,0,122.371539115906,124.541541099548,0,1,0.349849939346313,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,349.849939346313,0.882,882,"(813,900]",813,0.173,0.241,"Long CTOA",1
"eb1",10,"v",3,34,0.443,1,1,0.328,0,125.381520986557,127.281518936157,0,1,0.329874038696289,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,329.874038696289,0.728,728,"(727,813]",726,0.086,0.087,"Medium CTOA",0.5
"eb1",10,"v",3,35,0.376,1,1,0.381,0,128.121407032013,130.031430006027,0,1,0.330130815505981,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,330.130815505981,0.781,781,"(727,813]",726,0.086,0.14,"Medium CTOA",0.5
"eb1",10,"v",3,36,0.451,1,0,0.432,0,130.871412038803,132.86134314537,0,1,0.320005893707275,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,320.005893707275,0.832,832,"(813,900]",813,0.173,0.191,"Long CTOA",1
"eb1",10,"v",3,37,0.323,1,1,0.272,0,133.681331157684,135.771290063858,0,1,0.599982976913452,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,599.982976913452,0.672,672,"(640,727]",640,0,0.0309999999999999,"Short CTOA",0
"eb1",10,"v",3,38,0.489,0,1,0.242,0,136.591262102127,138.381351947784,0,1,0.310037136077881,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,310.037136077881,0.642,642,"(640,727]",640,0,0.00099999999999989,"Short CTOA",0
"eb1",10,"v",3,40,0.308,0,1,0.424,0,143.441280126572,145.331175088882,0,1,0.369982957839966,1,0,"2019-07-10",1626,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,369.982957839966,0.824,824,"(813,900]",813,0.173,0.183,"Long CTOA",1
"eb1",12,"a",1,1,0.469,0,1,0.248,0.216549311783383,99.128870010376,102.138945102692,0.310028791427612,1,0.639969110488892,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,639.969110488892,0.648,648,"(640,727]",640,0,0.0069999999999999,"Short CTOA",0
"eb1",12,"a",1,2,0.471,0,0,0.455,0.229844190891173,102.978994131088,106.069011926651,0.300023078918457,1,0.489939212799072,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,489.939212799072,0.855,855,"(813,900]",813,0.173,0.214,"Long CTOA",1
"eb1",12,"a",1,3,0.496,1,1,0.448,0.232017630926213,106.899002075195,109.979043006897,0.34991192817688,1,0.519848823547363,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,519.848823547363,0.848,848,"(813,900]",813,0.173,0.207,"Long CTOA",1
"eb1",12,"a",1,4,0.348,1,1,0.315,0.126870964522619,110.819028139114,113.939101934433,0.510035991668701,1,0.56003999710083,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,560.03999710083,0.715,715,"(640,727]",640,0,0.0740000000000001,"Short CTOA",0
"eb1",12,"a",1,5,0.44,0,1,0.391,0.210971818181571,114.779098033905,117.41915512085,0.360030889511108,1,0.54000186920166,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,540.00186920166,0.791,791,"(727,813]",726,0.086,0.15,"Medium CTOA",0.5
"eb1",12,"a",1,6,0.472,1,1,0.292,0.224542332542781,118.25918006897,120.709223031998,0.28996205329895,1,0.490054130554199,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,490.054130554199,0.692,692,"(640,727]",640,0,0.0509999999999999,"Short CTOA",0
"eb1",12,"a",1,7,0.455,0,1,0.275,0.224565024507732,121.549184083939,124.199291944504,0.329993009567261,1,0.520011901855469,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,520.011901855469,0.675,675,"(640,727]",640,0,0.034,"Short CTOA",0
"eb1",12,"a",1,8,0.464,1,0,0.312,0.276642977444799,125.039265155792,128.499339103699,0.549875974655151,1,0.659975051879883,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,659.975051879883,0.712,712,"(640,727]",640,0,0.071,"Short CTOA",0
"eb1",12,"a",1,9,0.413,0,1,0.499,0.272184481409505,129.319337129593,131.98939704895,0.280032873153687,1,0.500014066696167,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,500.014066696167,0.899,899,"(813,900]",813,0.173,0.258,"Long CTOA",1
"eb1",12,"a",1,10,0.427,1,1,0.415,0.211410726644998,132.829353094101,135.849415063858,0.470005989074707,1,0.590029001235962,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,590.029001235962,0.815,815,"(813,900]",813,0.173,0.174,"Long CTOA",1
"eb1",12,"a",1,11,0.319,1,0,0.315,0.204468957450288,136.689377069473,139.139442920685,0,1,0.620033025741577,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,620.033025741577,0.715,715,"(640,727]",640,0,0.0740000000000001,"Short CTOA",0
"eb1",12,"a",1,12,0.345,0,1,0.378,0.212990136228532,139.979423046112,142.389563083649,0.330079078674316,1,0.450037002563477,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,450.037002563477,0.778,778,"(727,813]",726,0.086,0.137,"Medium CTOA",0.5
"eb1",12,"a",1,13,0.44,1,1,0.272,0.269940475939882,143.229550123215,146.4395840168,0.300010919570923,1,0.56998610496521,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,569.98610496521,0.672,672,"(640,727]",640,0,0.0309999999999999,"Short CTOA",0
"eb1",12,"a",1,14,0.337,0,0,0.253,0.272743698855386,147.279628992081,149.639706134796,0.330008983612061,1,0.610027074813843,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,610.027074813843,0.653,653,"(640,727]",640,0,0.012,"Short CTOA",0
"eb1",12,"a",1,15,0.428,1,1,0.247,0.235612747758907,150.47971200943,152.589769124985,0.310003042221069,1,0.369997024536133,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,369.997024536133,0.647,647,"(640,727]",640,0,0.00600000000000001,"Short CTOA",0
"eb1",12,"a",1,16,0.466,0,1,0.487,0.278785619772174,153.409729003906,156.799829959869,0.339861154556274,1,0.470057010650635,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,470.057010650635,0.887,887,"(813,900]",813,0.173,0.246,"Long CTOA",1
"eb1",12,"a",1,17,0.426,0,0,0.336,0.176276265402439,157.629786014557,160.199844121933,0.309973001480103,1,0.650032997131348,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,650.032997131348,0.736,736,"(727,813]",726,0.086,0.095,"Medium CTOA",0.5
"eb1",12,"a",1,18,0.355,0,1,0.31,0.19394445343861,161.039871931076,163.659888029099,0.349993944168091,1,0.600008964538574,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,600.008964538574,0.71,710,"(640,727]",640,0,0.069,"Short CTOA",0
"eb1",12,"a",1,19,0.391,0,1,0.453,0.228131061002174,164.49986410141,167.179944992065,0.320005893707275,1,0.580005884170532,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,580.005884170532,0.853,853,"(813,900]",813,0.173,0.212,"Long CTOA",1
"eb1",12,"a",1,20,0.393,1,1,0.49,0.230368147870692,168.019977092743,171.920050144196,0.320021867752075,1,0.559993028640747,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,559.993028640747,0.89,890,"(813,900]",813,0.173,0.249,"Long CTOA",1
"eb1",12,"a",1,21,0.474,1,1,0.442,0.206407003246655,172.750059127808,175.280064105988,0.320003986358643,1,0.449991941452026,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,449.991941452026,0.842,842,"(813,900]",813,0.173,0.201,"Long CTOA",1
"eb1",12,"a",1,22,0.387,1,0,0.44,0.212562874614152,176.100085020065,178.33009314537,0.340019941329956,1,0.35997200012207,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,359.97200012207,0.84,840,"(813,900]",813,0.173,0.199,"Long CTOA",1
"eb1",12,"a",1,23,0.328,0,1,0.414,0.226929613191242,179.150148153305,182.350172996521,0.310029029846191,1,0.50000786781311,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,500.00786781311,0.814,814,"(813,900]",813,0.173,0.173,"Long CTOA",1
"eb1",12,"a",1,24,0.489,1,1,0.305,0.215072120258207,183.190196037292,185.590291023254,0.25998592376709,1,0.549973964691162,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,549.973964691162,0.705,705,"(640,727]",640,0,0.0640000000000001,"Short CTOA",0
"eb1",12,"a",1,26,0.383,0,1,0.384,0.211105342946941,189.610296964645,192.570418119431,0.309985876083374,1,0.520021915435791,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,520.021915435791,0.784,784,"(727,813]",726,0.086,0.143,"Medium CTOA",0.5
"eb1",12,"a",1,29,0.317,0,1,0.307,0.167282260757451,212.520673036575,214.630731105804,0.310000896453857,1,0.429980993270874,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,429.980993270874,0.707,707,"(640,727]",640,0,0.0660000000000001,"Short CTOA",0
"eb1",12,"a",1,30,0.316,1,1,0.35,0.213034411707297,215.470726966858,217.580785036087,0.310053110122681,1,0.439954996109009,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,439.954996109009,0.75,750,"(727,813]",726,0.086,0.109,"Medium CTOA",0.5
"eb1",12,"a",1,32,0.334,0,1,0.4,0.279851821089778,221.330826997757,223.740875959396,0.350014925003052,1,0.420000076293945,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,420.000076293945,0.8,800,"(727,813]",726,0.086,0.159,"Medium CTOA",0.5
"eb1",12,"a",1,33,0.408,1,0,0.288,0.233851316938035,224.580914974213,226.730899095535,0.260002136230469,1,0.440167903900146,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,440.167903900146,0.688,688,"(640,727]",640,0,0.0469999999999999,"Short CTOA",0
"eb1",12,"a",1,34,0.347,1,1,0.304,0.208594779116338,227.570958137512,229.490952014923,0.299974918365479,1,0.379971027374268,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,379.971027374268,0.704,704,"(640,727]",640,0,0.0629999999999999,"Short CTOA",0
"eb1",12,"a",1,37,0.455,1,1,0.419,0.217521493282525,238.531163930893,240.91116309166,0.269975185394287,1,0.459980010986328,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,459.980010986328,0.819,819,"(813,900]",813,0.173,0.178,"Long CTOA",1
"eb1",12,"a",1,39,0.478,0,0,0.28,0.215146952212394,244.971235990524,247.131226062775,0.259996175765991,1,0.480020046234131,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,480.020046234131,0.68,680,"(640,727]",640,0,0.0389999999999999,"Short CTOA",0
"eb1",12,"a",1,40,0.32,0,1,0.38,0.228858303842886,247.971271038055,250.451324939728,0.369976043701172,1,0.440004110336304,1,0,"2019-07-11",1208,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,440.004110336304,0.78,780,"(727,813]",726,0.086,0.139,"Medium CTOA",0.5
"eb1",12,"a",2,1,0.369,0,0,0.412,0.272414003012025,57.5145201683044,59.9445209503174,0.279958009719849,1,0.409960031509399,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,409.960031509399,0.812,812,"(727,813]",726,0.086,0.171,"Medium CTOA",0.5
"eb1",12,"a",2,2,0.485,1,1,0.261,0.230826891887242,60.7845211029053,62.9045600891113,0.290010929107666,1,0.400012016296387,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,400.012016296387,0.661,661,"(640,727]",640,0,0.02,"Short CTOA",0
"eb1",12,"a",2,4,0.499,0,1,0.38,0.259050477688139,67.4146571159363,70.3247339725494,0.319996118545532,1,0.430014848709106,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,430.014848709106,0.78,780,"(727,813]",726,0.086,0.139,"Medium CTOA",0.5
"eb1",12,"a",2,5,0.409,0,1,0.247,0.250581183956901,71.16472697258,73.544732093811,0.299988985061646,1,0.390028953552246,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,390.028953552246,0.647,647,"(640,727]",640,0,0.00600000000000001,"Short CTOA",0
"eb1",12,"a",2,6,0.492,1,0,0.413,0.284496921282681,74.3847329616547,76.9248070716858,0.309978008270264,1,0.350003957748413,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,350.003957748413,0.813,813,"(727,813]",726,0.086,0.172,"Medium CTOA",0.5
"eb1",12,"a",2,7,0.361,1,1,0.319,0.161186171817469,77.7647950649261,80.5848910808563,0.500015020370483,1,0.479933977127075,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,479.933977127075,0.719,719,"(640,727]",640,0,0.0780000000000001,"Short CTOA",0
"eb1",12,"a",2,8,0.48,0,1,0.447,0.19967003920549,81.4250919818878,84.1149561405182,0.380005121231079,1,0.389986038208008,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,389.986038208008,0.847,847,"(813,900]",813,0.173,0.206,"Long CTOA",1
"eb1",12,"a",2,9,0.496,0,1,0.41,0.173921590903273,84.9349720478058,87.7150230407715,0.280004024505615,1,0.339996099472046,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,339.996099472046,0.81,810,"(727,813]",726,0.086,0.169,"Medium CTOA",0.5
"eb1",12,"a",2,10,0.334,1,0,0.468,0.248801256764483,88.5550301074982,90.9050951004028,0.2900230884552,1,0.310062885284424,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,310.062885284424,0.868,868,"(813,900]",813,0.173,0.227,"Long CTOA",1
"eb1",12,"a",2,11,0.337,1,1,0.28,0.243713992736957,91.7451391220093,93.8951771259308,0.349984884262085,1,0.369963884353638,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,369.963884353638,0.68,680,"(640,727]",640,0,0.0389999999999999,"Short CTOA",0
"eb1",12,"a",2,12,0.425,0,0,0.464,0.243011634589701,94.7352249622345,97.4651939868927,0.350033044815063,1,0.339988946914673,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,339.988946914673,0.864,864,"(813,900]",813,0.173,0.223,"Long CTOA",1
"eb1",12,"a",2,13,0.481,0,1,0.285,0.260528230404786,98.3051879405975,100.335327148438,0.389993190765381,1,0.390197992324829,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,390.197992324829,0.685,685,"(640,727]",640,0,0.044,"Short CTOA",0
"eb1",12,"a",2,14,0.405,1,1,0.333,0.13004055109851,101.175393104553,103.065370082855,0.290011167526245,1,0.309973001480103,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,309.973001480103,0.733,733,"(727,813]",726,0.086,0.0920000000000001,"Medium CTOA",0.5
"eb1",12,"a",2,15,0.445,0,1,0.453,0.203365391424364,103.885365962982,105.955425024033,0.490009069442749,1,0.360039949417114,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,360.039949417114,0.853,853,"(813,900]",813,0.173,0.212,"Long CTOA",1
"eb1",12,"a",2,17,0.365,1,1,0.498,0.170258798233758,110.825441122055,114.205539941788,0.500071048736572,1,0.320007085800171,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,320.007085800171,0.898,898,"(813,900]",813,0.173,0.257,"Long CTOA",1
"eb1",12,"a",2,18,0.353,0,1,0.378,0.24467877770175,115.045582056046,117.265659093857,0.399990081787109,1,0.359885931015015,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,359.885931015015,0.778,778,"(727,813]",726,0.086,0.137,"Medium CTOA",0.5
"eb1",12,"a",2,19,0.48,1,0,0.464,0.256449799197937,118.105715036392,121.20575594902,0.330019950866699,1,0.359992027282715,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,359.992027282715,0.864,864,"(813,900]",813,0.173,0.223,"Long CTOA",1
"eb1",12,"a",2,20,0.358,1,1,0.292,0.260550032740919,122.045747995377,124.17575097084,0.300010919570923,1,0.35998797416687,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,359.98797416687,0.692,692,"(640,727]",640,0,0.0509999999999999,"Short CTOA",0
"eb1",12,"a",2,21,0.413,1,1,0.5,0.206218599108875,125.01588511467,127.635874986649,0.32000994682312,1,0.339993953704834,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,339.993953704834,0.9,900,"(813,900]",813,0.173,0.259,"Long CTOA",1
"eb1",12,"a",2,22,0.307,0,0,0.418,0.268552781395494,128.475932121277,130.885915994644,0.340002059936523,1,0.350013017654419,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,350.013017654419,0.818,818,"(813,900]",813,0.173,0.177,"Long CTOA",1
"eb1",12,"a",2,23,0.395,0,1,0.329,0.263774559767265,131.725939035416,134.786034107208,0,1,0.370028018951416,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,370.028018951416,0.729,729,"(727,813]",726,0.086,0.0880000000000001,"Medium CTOA",0.5
"eb1",12,"a",2,24,0.35,0,1,0.256,0.289560863919508,135.62606716156,137.586073160172,0.409878015518188,1,0.430003881454468,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,430.003881454468,0.656,656,"(640,727]",640,0,0.0149999999999999,"Short CTOA",0
"eb1",12,"a",2,25,0.411,0,1,0.453,0.272905159254902,138.426054000854,140.667020082474,0.339982032775879,1,0.46002197265625,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,460.02197265625,0.853,853,"(813,900]",813,0.173,0.212,"Long CTOA",1
"eb1",12,"a",2,26,0.406,1,1,0.293,0.234841163567922,141.506155014038,144.016216039658,0.290032148361206,1,0.349977970123291,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,349.977970123291,0.693,693,"(640,727]",640,0,0.052,"Short CTOA",0
"eb1",12,"a",2,27,0.442,1,1,0.249,0.170825638533253,144.85623216629,147.386307954788,0.279974222183228,1,0.380009889602661,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,380.009889602661,0.649,649,"(640,727]",640,0,0.00800000000000001,"Short CTOA",0
"eb1",12,"a",2,28,0.3,0,1,0.467,0.224692583554733,148.206292152405,150.326362133026,0.339995861053467,1,0.319998025894165,1,0,"2019-07-11",1216,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,319.998025894165,0.867,867,"(813,900]",813,0.173,0.226,"Long CTOA",1
