"subj","cue_pred","block","trial","cond","exp_name","cue_delay","targ_right","scue_delay","cue_valid","targ_soa","shutter_dur","trial_start","trial_end","cue_rt","corr_resp","rt.x","block_date","block_time","block_order","Cond","CondFull","CuePred","CuePredFull","CueValid","cue_valid_c","cue_pred_c","RT","trial_sample_beg","trial_time_beg","trial_sample_end","trial_time_end","cue_sample","cue_time","scue_sample","scue_time","blink_latency_sample","blink_latency_time","blink_window_sample","blink_window_time","targ_sample","targ_time","resp_sample","resp_time","shutter_sample_beg","shutter_time_beg","shutter_sample_end","shutter_time_end","cue_resp_sample","cue_resp_time","tot_trial_samples","tot_trial_time","samples_per_s","sacc_num","sacc_R","sacc_bef_targ","xr_pre_cue_ave","xr_pre_eb_ave","xr_post_eb_ave","xr_pre_targ_ave","xr_post_targ_ave","xr_post_resp_ave","blank_sample_beg","blank_sample_end","tot_blank_samples","blank_time_beg","blank_time_end","tot_blank_time","blank_post_cue","blank_post_targ","rt.y","nonart","excl_reason"
1,1,1,49,"v","eb4",0.727,0,0.4,1,0.8,0,407.844924926758,412.205476999283,0,1,0.339809894561768,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,339.809894561768,3662917,407.84,3667279,412.21,3663634,408.56,3664044,408.97,3664834,409.76,3664834,409.76,3664834,409.76,3665184,410.11,NA,NA,NA,NA,NA,NA,4362,4.37,998.169336384438,1,0,0,-0.220076764098022,-0.184987222951854,-0.562973558857475,-0.22119146019696,-1.29884853852967,-0.289196447653037,3663859,3663987,130,0.942,1.07,0.128,1,0,2.27000000000004,1,NA
1,1,1,5,"a","eb4",0.918,1,0.4,1,0.8,0.308359378978883,203.383235931396,207.721320867538,0.280239820480347,1,0.339936971664429,"2020-10-23",1227,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,339.936971664429,5045398,203.38,5049735,207.72,5046304,204.29,5046703,204.69,5047493,205.48,5047493,205.48,5047493,205.48,5047844,205.83,5046893,204.88,5046584,204.57,5046584,204.57,4337,4.34,999.308755760368,NA,NA,NA,0.346840116547823,0.380741851069575,0.00189121049717063,0.1541720847546,-0.072006411067527,0.763570764091787,5046590,5046900,312,1.192,1.502,0.31,1,0,2.45000000000002,0,NA
1,1,1,5,"v","eb4",0.707,1,0.5,1,0.8,0,189.585975885391,195.334937810898,0,1,0.41026496887207,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,410.26496887207,3444628,189.59,3450376,195.33,3445324,190.28,3445834,190.79,3446624,191.58,3446624,191.58,3446624,191.58,3447045,192,NA,NA,NA,NA,NA,NA,5748,5.74000000000001,1001.39372822299,NA,NA,NA,0.0419250073811634,0.0929295763943092,-0.0767407768108804,-0.0514427638681353,-0.0582619820883771,0.465586841936094,3445577,3445703,128,0.949,1.075,0.126,1,0,2.41,1,NA
1,1,1,50,"v","eb4",0.519,0,0.5,1,0.8,0,412.919994831085,416.508312940598,0,1,0.31014609336853,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,310.14609336853,3667994,412.92,3671583,416.51,3668504,413.43,3669014,413.94,3669804,414.73,3669804,414.73,3669804,414.73,3670125,415.05,NA,NA,NA,NA,NA,NA,3589,3.58999999999997,999.721448467974,NA,NA,NA,0.176705048715678,0.265397431030735,0.0797116012038118,0.129262972604939,0.0224202834366695,0.630035330265298,3668737,3668859,124,0.743,0.865,0.122,1,0,2.13,1,NA
1,1,1,51,"v","eb4",0.912,0,0.3,1,0.8,0,417.241216897964,421.490803956985,0,1,0.34994101524353,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,349.94101524353,3672316,417.24,3676567,421.49,3673224,418.15,3673534,418.46,3674324,419.25,3674324,419.25,3674324,419.25,3674685,419.61,NA,NA,NA,NA,NA,NA,4251,4.25,1000.23529411765,NA,NA,NA,-0.195217006200177,-0.173270584552559,0.0556037850253073,0.00677030837991101,0.0602138897090182,0.331279171299524,3673441,3673603,164,1.125,1.287,0.162,1,0,2.37,1,NA
1,1,1,52,"v","eb4",0.87,0,0.5,1,0.8,0,422.223688840866,429.984521865845,0,1,0.319869041442871,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,319.869041442871,3677300,422.22,3685063,429.98,3678164,423.09,3678674,423.6,3679464,424.39,3679464,424.39,3679464,424.39,3679795,424.72,NA,NA,NA,NA,NA,NA,7763,7.75999999999999,1000.38659793815,NA,NA,NA,-0.140803070563921,-0.107399579639098,-0.259522751319416,-0.202409875700025,-0.338781973857262,-0.439304498192596,3678417,3678595,180,1.117,1.295,0.178,1,0,2.5,1,NA
1,1,1,53,"v","eb4",0.566,0,0.5,1,0.8,0,430.70028591156,434.671272039413,0,1,0.299890995025635,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,299.890995025635,3685779,430.7,3689751,434.67,3686334,431.25,3686844,431.76,3687634,432.55,3687634,432.55,3687634,432.55,3687944,432.86,NA,NA,NA,NA,NA,NA,3972,3.97000000000003,1000.50377833752,NA,NA,NA,-0.228166519043401,-0.196049784043903,0.0717953149416348,0.0708362800768099,-0.092631218034801,0.532614560744429,3686579,3686721,144,0.8,0.942,0.142,1,0,2.16000000000003,1,NA
1,1,1,54,"v","eb4",0.761,1,0.5,1,0.8,0,435.40814781189,439.014185905457,0,1,0.279918909072876,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,279.918909072876,3690488,435.41,3694095,439.01,3691244,436.16,3691754,436.67,3692544,437.46,3692544,437.46,3692544,437.46,3692834,437.75,NA,NA,NA,NA,NA,NA,3607,3.59999999999997,1001.94444444445,NA,NA,NA,-0.00342485975789772,-0.0351483965301503,-0.209258489342002,-0.121964269007126,-0.425664050171548,0.196526401132247,3691463,3691583,122,0.975,1.095,0.12,1,0,2.33999999999997,1,NA
1,1,1,55,"v","eb4",0.508,0,0.5,0,0.8,0,439.752502918243,443.197057008743,0,1,0.289947032928467,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,289.947032928467,3694834,439.75,3698279,443.2,3695334,440.25,3695844,440.76,3696634,441.55,3696634,441.55,3696634,441.55,3696934,441.85,NA,NA,NA,NA,NA,NA,3445,3.44999999999999,998.550724637684,NA,NA,NA,-0.0650723354000591,-0.0241652867100551,-0.00214066661599395,-0.00897250178557975,0.00771577600629867,1.04668579628382,3695569,3695717,150,0.735,0.883,0.148,1,0,2.10000000000002,1,NA
1,1,1,56,"v","eb4",0.917,1,0.5,1,0.8,0,443.931201934814,447.652195930481,0,1,0.309958934783936,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,309.958934783936,3699013,443.93,3702735,447.65,3699924,444.84,3700434,445.35,3701224,446.14,3701224,446.14,3701224,446.14,3701544,446.46,NA,NA,NA,NA,NA,NA,3722,3.71999999999997,1000.53763440861,NA,NA,NA,0.45155004428698,0.41853863638789,0.345949350236566,0.375227914545287,0.287717744316504,1.14539775166045,3700141,3700267,128,1.128,1.254,0.126,1,0,2.52999999999997,1,NA
1,1,1,57,"v","eb4",0.751,1,0.4,1,0.8,0,448.386318922043,452.250880002975,0,1,0.309825897216797,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,309.825897216797,3703469,448.39,3707335,452.25,3704214,449.13,3704624,449.54,3705414,450.33,3705414,450.33,3705414,450.33,3705735,450.65,NA,NA,NA,NA,NA,NA,3866,3.86000000000001,1001.55440414507,NA,NA,NA,0.375081192795985,0.321980941998657,0.230324561445966,0.285460338549355,0.11704679657514,-0.124371555631388,3704447,3704561,116,0.978,1.092,0.114,1,0,2.25999999999999,1,NA
1,1,1,58,"v","eb4",0.96,0,0.3,0,0.8,0,452.986763954163,457.081634998322,0,1,0.330008983612061,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,330.008983612061,3708071,452.99,3712167,457.08,3709024,453.94,3709333,454.25,3710124,455.04,3710124,455.04,3710124,455.04,3710464,455.38,NA,NA,NA,NA,NA,NA,4096,4.08999999999997,1001.46699266504,NA,NA,NA,0.0552111012695601,0.0120186214074611,-0.0166289678327685,0.0249779994867142,-0.10102641588079,0.963266601514073,3709273,3709421,150,1.202,1.35,0.148,1,0,2.38999999999999,1,NA
1,1,1,59,"v","eb4",0.502,0,0.4,1,0.8,0,457.818015813828,461.384688854218,0,1,0.329960107803345,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,329.960107803345,3712903,457.82,3716471,461.38,3713404,458.32,3713814,458.73,3714604,459.52,3714604,459.52,3714604,459.52,3714945,459.86,NA,NA,NA,NA,NA,NA,3568,3.56,1002.24719101124,NA,NA,NA,-0.238883968113375,-0.209832227453784,0.122530165686414,0.0515752779384235,0.0920648152972437,0.726476949460148,3713683,3713835,154,0.78,0.932,0.152,1,0,2.04000000000002,1,NA
1,1,1,6,"a","eb4",0.722,0,0.3,1,0.8,0.139091666749626,208.456998825073,212.089454889297,0.310117959976196,1,0.37007212638855,"2020-10-23",1227,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,370.07212638855,5050471,208.46,5054103,212.09,5051193,209.18,5051493,209.48,5052284,210.27,5052284,210.27,5052284,210.27,5052664,210.65,5051643,209.63,5051504,209.49,5051504,209.49,3632,3.63,1000.55096418733,NA,NA,NA,-0.0681724239740183,-0.0466578987393868,-0.00434772317585605,0.047416876745929,-0.147279592216114,0.315380634141263,5051508,5051640,134,1.037,1.169,0.132,1,0,2.19,0,NA
1,1,1,6,"v","eb4",0.679,0,0.3,1,0.8,0,196.051748037338,201.423401832581,0,1,0.390039920806885,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,390.039920806885,3451093,196.05,3456464,201.42,3451764,196.72,3452074,197.03,3452864,197.82,3452864,197.82,3452864,197.82,3453265,198.22,NA,NA,NA,NA,NA,NA,5371,5.36999999999998,1000.1862197393,NA,NA,NA,0.32533215234721,0.46522417647307,0.484437549669967,0.438352595160364,0.571110126956008,0.387927187810236,3452011,3452151,142,0.918,1.058,0.14,1,0,2.16999999999999,1,NA
1,1,1,60,"v","eb4",0.717,0,0.3,1,0.8,0,462.118983983994,465.575901985168,0,1,0.299915075302124,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,299.915075302124,3717205,462.12,3720663,465.58,3717914,462.83,3718224,463.14,3719014,463.93,3719014,463.93,3719014,463.93,3719324,464.24,NA,NA,NA,NA,NA,NA,3458,3.45999999999998,999.421965317925,NA,NA,NA,-0.150162385591969,-0.180492037381826,-0.196926933989882,-0.123484193639038,-0.383172852557692,0.491790690069257,3718161,3718305,146,0.956,1.1,0.144,1,0,2.12,1,NA
1,1,1,61,"v","eb4",0.623,1,0.5,0,0.8,0,466.308306932449,469.782742977142,0,1,0.309861183166504,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,309.861183166504,3721396,466.31,3724871,469.78,3722014,466.93,3722524,467.44,3723314,468.23,3723314,468.23,3723314,468.23,3723635,468.55,NA,NA,NA,NA,NA,NA,3475,3.46999999999997,1001.44092219021,NA,NA,NA,0.0817242397401832,0.0661759465705588,-0.123858814266776,-0.110555857740471,-0.0653417478594627,0.730440874369969,3722239,3722335,98,0.843,0.939,0.0960000000000001,1,0,2.24000000000001,1,NA
1,1,1,62,"v","eb4",0.797,1,0.3,1,0.8,0,470.520510911942,474.261734962463,0,1,0.329761981964111,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,329.761981964111,3725609,470.52,3729351,474.26,3726394,471.3,3726704,471.61,3727494,472.4,3727494,472.4,3727494,472.4,3727834,472.74,NA,NA,NA,NA,NA,NA,3742,3.74000000000001,1000.53475935829,NA,NA,NA,-0.0781812813699439,-0.107395925597874,-0.0181047400994925,-0.0610933206150212,0.0333802254294101,0.885555903519348,3726637,3726805,170,1.028,1.196,0.168,1,0,2.22000000000003,1,NA
1,1,1,63,"v","eb4",0.962,1,0.3,1,0.8,0,474.994843959808,478.780761957169,0,1,0.349825143814087,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,349.825143814087,3730084,474.99,3733871,478.78,3731044,475.95,3731354,476.26,3732144,477.05,3732144,477.05,3732144,477.05,3732504,477.41,NA,NA,NA,NA,NA,NA,3787,3.78999999999996,999.208443271777,NA,NA,NA,-0.110156480661352,-0.162160947869732,-0.0550311581176199,-0.108860707760192,0.0155168454548437,1.07315413641254,3731279,3731415,138,1.195,1.331,0.136,1,0,2.42000000000002,1,NA
1,1,1,64,"v","eb4",0.782,1,0.3,1,0.8,0,479.512333869934,483.347780942917,0,1,0.369856119155884,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,369.856119155884,3734603,479.51,3738439,483.35,3735384,480.29,3735694,480.6,3736484,481.39,3736484,481.39,3736484,481.39,3736864,481.77,NA,NA,NA,NA,NA,NA,3836,3.84000000000003,998.958333333325,NA,NA,NA,0.0340124003542958,-0.00180428435521429,-0.101984335564961,-0.0577954196692509,-0.13923204823396,0.685178354929406,3735651,3735815,166,1.048,1.212,0.164,1,0,2.25999999999999,1,NA
1,1,1,65,"v","eb4",0.88,0,0.4,1,0.8,0,484.081622838974,489.178510904312,0,1,0.360024929046631,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,360.024929046631,3739173,484.08,3744271,489.18,3740054,484.96,3740464,485.37,3741254,486.16,3741254,486.16,3741254,486.16,3741625,486.53,NA,NA,NA,NA,NA,NA,5098,5.10000000000002,999.60784313725,NA,NA,NA,0.112813699439032,0.105325990680479,-0.0102252338744811,0.0219308383460523,-0.0360200767640982,-0.0359070637379341,3740289,3740405,118,1.116,1.232,0.116,1,0,2.44999999999999,1,NA
1,1,1,66,"v","eb4",0.534,1,0.4,1,0.8,0,489.915498971939,494.177500009537,0,1,0.339815139770508,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,339.815139770508,3745008,489.92,3749271,494.18,3745534,490.44,3745944,490.85,3746734,491.64,3746734,491.64,3746734,491.64,3747084,491.99,NA,NA,NA,NA,NA,NA,4263,4.25999999999999,1000.70422535211,NA,NA,NA,-0.070504871567759,-0.0408989046837716,0.0448673787912053,-0.0411068543438589,0.188957779746088,0.711163457313629,3745829,3746073,246,0.821,1.065,0.244,1,0,2.06999999999999,1,NA
1,1,1,67,"v","eb4",0.53,1,0.4,1,0.8,0,494.911144018173,498.832445859909,0,1,0.31971287727356,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,319.71287727356,3750005,494.91,3753927,498.83,3750534,495.44,3750944,495.85,3751734,496.64,3751734,496.64,3751734,496.64,3752064,496.97,NA,NA,NA,NA,NA,NA,3922,3.91999999999996,1000.51020408164,NA,NA,NA,-0.0733392382639504,0.0085889899884585,0.0936610163789319,0.132680991788414,-0.0621449213123259,0.358792717590509,3750783,3750971,190,0.778,0.966,0.188,1,0,2.06,1,NA
1,1,1,68,"v","eb4",0.95,1,0.5,1,0.8,0,499.567831039429,503.767761945724,0,1,0.349985837936401,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,349.985837936401,3754662,499.57,3758863,503.77,3755614,500.52,3756124,501.03,3756914,501.82,3756914,501.82,3756914,501.82,3757275,502.18,NA,NA,NA,NA,NA,NA,4201,4.19999999999999,1000.2380952381,NA,NA,NA,-0.256333038086803,-0.235685464029131,-0.205940763956707,-0.218882245841945,-0.183823770626251,0.524637588961368,3755815,3756029,216,1.153,1.367,0.214,1,0,2.61000000000001,1,NA
1,1,1,69,"v","eb4",0.619,1,0.4,0,0.8,0,504.503342866898,507.83872795105,0,1,0.329998970031738,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,329.998970031738,3759599,504.5,3762935,507.84,3760204,505.11,3760614,505.52,3761404,506.31,3761404,506.31,3761404,506.31,3761744,506.65,NA,NA,NA,NA,NA,NA,3336,3.33999999999997,998.802395209588,NA,NA,NA,-0.311632713315619,-0.262085683651112,-0.243191087371644,-0.237833846250533,-0.267962277913823,0.995893840264184,3760445,3760617,174,0.846,1.018,0.172,1,0,2.14999999999998,1,NA
1,1,1,7,"a","eb4",0.564,1,0.3,1,0.8,0.1799159912054,212.82816195488,217.345587968826,0.300060033798218,1,0.300051927566528,"2020-10-23",1227,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,300.051927566528,5054842,212.83,5059359,217.35,5055404,213.39,5055704,213.69,5056493,214.48,5056493,214.48,5056493,214.48,5056804,214.79,5055884,213.87,5055704,213.69,5055704,213.69,4517,4.51999999999998,999.336283185845,NA,NA,NA,0.179444280418594,0.239149689991143,-0.1172400940601,0.0241130457856361,-0.18545291770241,0.970853064543531,5055710,5055882,174,0.868,1.04,0.172,1,0,1.95999999999998,0,NA
1,1,1,7,"v","eb4",0.504,1,0.4,1,0.8,0,202.157687902451,207.527858972549,0,1,0.379798173904419,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,379.798173904419,3457199,202.16,3462568,207.53,3457694,202.65,3458104,203.06,3458894,203.85,3458894,203.85,3458894,203.85,3459284,204.24,NA,NA,NA,NA,NA,NA,5369,5.37,999.813780260707,1,1,0,-0.182964275169767,-0.152891888865133,0.31235346219976,-0.267569549606179,1.41848546100096,0.14049414187676,3457977,3458121,146,0.778,0.922,0.144,1,0,2.08000000000001,1,NA
1,1,1,70,"v","eb4",0.993,1,0.3,0,0.8,0,508.570621013641,512.245849847794,0,1,0.329990863800049,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,329.990863800049,3763667,508.57,3767343,512.25,3764654,509.56,3764964,509.87,3765754,510.66,3765754,510.66,3765754,510.66,3766094,511,NA,NA,NA,NA,NA,NA,3676,3.68000000000001,998.913043478259,NA,NA,NA,-0.150162385591969,-0.052545902855912,0.0777269845468314,0.0744836223961293,0.028899425137637,0.853243548106258,3764853,3765001,150,1.186,1.334,0.148,1,0,2.43000000000001,1,NA
1,1,1,71,"v","eb4",0.55,0,0.3,1,0.8,0,512.960952997208,515.989157915115,0,1,0.340126991271973,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,340.126991271973,3768058,512.96,3771087,515.99,3768604,513.51,3768914,513.82,3769704,514.61,3769704,514.61,3769704,514.61,3770055,514.96,NA,NA,NA,NA,NA,NA,3029,3.02999999999997,999.669966996709,1,0,0,-0.236167700029525,-0.125015816778439,-0.462510659920347,0.0392991026294834,-1.39553755957653,0.37374771040615,3768865,3769047,184,0.807,0.989,0.182,1,0,2,1,NA
1,1,1,72,"v","eb4",0.961,0,0.4,0,0.8,0,516.72385597229,520.708258867264,0,1,0.309911012649536,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,309.911012649536,3771821,516.72,3775807,520.71,3772774,517.68,3773184,518.09,3773974,518.88,3773974,518.88,3773974,518.88,3774295,519.2,NA,NA,NA,NA,NA,NA,3986,3.99000000000001,998.997493734334,NA,NA,NA,-0.0298198996161795,0.0526645999409505,0.163834179817301,0.13889593405207,0.179011662237969,1.30864603069391,3772985,3773151,168,1.164,1.33,0.166,1,0,2.48000000000002,1,NA
1,1,1,8,"a","eb4",0.534,1,0.3,1,0.8,0.181738820162617,218.082385778427,222.057749986649,0.319928884506226,1,0.310035228729248,"2020-10-23",1227,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,310.035228729248,5060096,218.08,5064071,222.06,5060624,218.61,5060923,218.91,5061713,219.7,5061713,219.7,5061713,219.7,5062034,220.02,5061134,219.12,5060944,218.93,5060944,218.93,3975,3.97999999999999,998.743718592967,NA,NA,NA,0.324323840710023,0.266282199651307,-0.443227237600539,-0.165088233290182,-0.513673604960142,0.352970474201068,5060950,5061132,184,0.854,1.036,0.182,1,0,1.94,0,NA
1,1,1,8,"v","eb4",0.542,1,0.5,1,0.8,0,208.266921043396,213.75236082077,0,1,0.520210981369019,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,520.210981369019,3463307,208.27,3468792,213.75,3463844,208.8,3464354,209.31,3465144,210.1,3465144,210.1,3465144,210.1,3465675,210.63,NA,NA,NA,NA,NA,NA,5485,5.47999999999999,1000.91240875913,NA,NA,NA,-0.213286093888397,-0.0966206372484959,-0.186102397436095,-0.096217034772422,-0.271949908362162,0.471005175717236,3464383,3464565,184,1.076,1.258,0.182,1,0,2.35999999999999,1,NA
1,1,1,9,"a","eb4",0.951,1,0.5,1,0.8,0.0493534312835555,222.793348789215,227.777889966965,0.289885997772217,1,0.330095052719116,"2020-10-23",1227,1,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,330.095052719116,5064807,222.79,5069791,227.78,5065754,223.74,5066254,224.24,5067043,225.03,5067043,225.03,5067043,225.03,5067383,225.37,5066093,224.08,5066044,224.03,5066044,224.03,4984,4.99000000000001,998.797595190379,NA,NA,NA,-0.172346434525354,-0.149777113069741,-0.228178542219042,-0.234728886320612,-0.150297851647302,0.304143032279636,5066050,5066090,42,1.243,1.283,0.0399999999999998,1,0,2.58000000000001,0,NA
1,1,1,9,"v","eb4",0.591,0,0.5,1,0.8,0,214.486945867538,219.632846832275,0,1,0.359894990921021,"2020-10-23",1200,1,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,359.894990921021,3469527,214.49,3474672,219.63,3470114,215.07,3470624,215.58,3471414,216.37,3471414,216.37,3471414,216.37,3471784,216.74,NA,NA,NA,NA,NA,NA,5145,5.13999999999999,1000.97276264592,NA,NA,NA,0.00256864481842343,0.000487004586974495,0.0139994412112637,-0.083040992772272,0.273382328298183,0.0735403814835565,3470359,3470517,160,0.832,0.99,0.158,1,0,2.25,1,NA
1,1,2,1,"a","eb4",0.823,0,0.3,1,0.6,0.0799646695364298,59.604327917099,63.8639869689941,0.319998025894165,1,0.329834938049316,"2020-10-23",1234,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,329.834938049316,5339482,59.6,5343742,63.86,5340304,60.42,5340613,60.73,5341203,61.32,5341203,61.32,5341203,61.32,5341544,61.66,5340703,60.82,5340624,60.74,5340624,60.74,4260,4.26,1000,NA,NA,NA,-0.136529153358206,-0.041985793431633,-0.252651067808287,0.0696613100510355,-0.747703155664391,1.16007752031529,5340628,5340700,74,1.146,1.218,0.0719999999999998,1,0,2.06,0,NA
1,1,2,1,"v","eb4",0.97,0,0.4,1,0.6,0,96.9179229736328,100.642388105392,0,1,0.319859981536865,"2020-10-23",1212,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,319.859981536865,4047248,96.92,4050973,100.64,4048204,97.87,4048604,98.27,4049194,98.86,4049194,98.86,4049194,98.86,4049524,99.19,NA,NA,NA,NA,NA,NA,3725,3.72,1001.34408602151,NA,NA,NA,0.853557720696782,0.831798051372896,0.549241133829265,0.665221256452435,0.464628570917322,1.22879493957548,4048455,4048591,138,1.207,1.343,0.136,1,0,2.27,1,NA
1,1,2,10,"v","eb4",0.542,0,0.4,1,0.6,0,143.460239887238,146.944020032883,0,1,0.329890966415405,"2020-10-23",1212,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,329.890966415405,4093793,143.46,4097277,146.94,4094334,144,4094734,144.4,4095324,144.99,4095324,144.99,4095324,144.99,4095664,145.33,NA,NA,NA,NA,NA,NA,3484,3.47999999999999,1001.14942528736,NA,NA,NA,0.695394154118689,0.684083599185851,0.514393268379097,0.550570221761993,0.554195105854565,1.13894268380765,4094611,4094789,180,0.818,0.996,0.178,1,0,1.87,1,NA
1,1,2,11,"v","eb4",0.583,1,0.4,1,0.6,0,147.660763025284,153.111742973328,0,1,0.310044050216675,"2020-10-23",1212,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,310.044050216675,4097994,147.66,4103445,153.11,4098574,148.24,4098974,148.64,4099564,149.23,4099564,149.23,4099564,149.23,4099885,149.55,NA,NA,NA,NA,NA,NA,5451,5.45000000000002,1000.18348623853,NA,NA,NA,0.649955713020372,0.800714556250429,1.06296914605723,1.0196453717138,1.00169766755241,0.644838209944726,4098823,4098941,120,0.829,0.947,0.118,1,0,1.89000000000001,1,NA
1,1,2,12,"a","eb4",0.673,1,0.5,1,0.6,0.138752631242233,109.184317827225,113.472925901413,0.310137033462524,1,0.31998085975647,"2020-10-23",1234,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,319.98085975647,5389061,109.18,5393350,113.47,5389723,109.85,5390233,110.36,5390823,110.95,5390823,110.95,5390823,110.95,5391154,111.28,5390173,110.3,5390034,110.16,5390034,110.16,4289,4.28999999999999,999.766899766902,NA,NA,NA,-0.378122232063773,-0.355414195095329,-0.659589854444761,-0.545196212709346,-0.708126437090122,-1.20980363008707,5390038,5390170,134,0.977,1.109,0.132,1,0,2.09999999999999,0,NA
1,1,2,12,"v","eb4",0.763,1,0.5,1,0.6,0,153.846472978592,158.839524030685,0,1,0.319992065429688,"2020-10-23",1212,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,319.992065429688,4104179,153.85,4109173,158.84,4104934,154.6,4105434,155.1,4106024,155.69,4106024,155.69,4106024,155.69,4106354,156.02,NA,NA,NA,NA,NA,NA,4994,4.99000000000001,1000.80160320641,NA,NA,NA,0.566223796870387,0.564182484779854,0.593492484713802,0.616017372107628,0.522532678422847,0.956983380821781,4105143,4105273,132,0.964,1.094,0.13,1,0,2.17000000000002,1,NA
1,1,2,13,"a","eb4",0.918,1,0.5,0,0.6,0.223517409423487,114.209437847137,118.241055965424,0.290072917938232,1,0.330038785934448,"2020-10-23",1234,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,330.038785934448,5394086,114.21,5398118,118.24,5394993,115.12,5395503,115.63,5396093,116.22,5396093,116.22,5396093,116.22,5396434,116.56,5395513,115.64,5395284,115.41,5395284,115.41,4032,4.03,1000.49627791563,NA,NA,NA,-0.393770298198996,-0.28396908139608,-0.665572026226805,-0.53146731243993,-0.688323868076903,0.110047579629417,5395288,5395510,224,1.202,1.424,0.222,1,0,2.35000000000001,0,NA
1,1,2,13,"v","eb4",0.99,0,0.5,1,0.6,0,159.575627088547,163.751270055771,0,1,0.309865951538086,"2020-10-23",1212,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,309.865951538086,4109909,159.58,4114085,163.75,4110884,160.55,4111384,161.05,4111974,161.64,4111974,161.64,4111974,161.64,4112294,161.96,NA,NA,NA,NA,NA,NA,4176,4.16999999999999,1001.43884892087,NA,NA,NA,0.383554768231473,0.318825246858905,0.183298887904734,0.215683437254266,0.162514762326543,0.63696359658798,4111079,4111235,158,1.17,1.326,0.156,1,0,2.38,1,NA
